TransactionID;CustomerID;Date;ProductID;Price;Qty;TotalAmount;StoreID
TR44593;133;26/09/2022;P5;4200;4;16800;1
TR45033;444;26/09/2022;P8;16000;1;16000;6
TR4632;2;26/09/2022;P4;12000;5;60000;4
TR46451;94;26/09/2022;P3;7500;4;30000;9
TR48498;239;26/09/2022;P9;10000;7;70000;3
TR48751;71;26/09/2022;P3;7500;6;45000;5
TR52012;277;26/09/2022;P2;3200;7;22400;9
TR54971;145;26/09/2022;P2;3200;4;12800;5
TR59319;351;26/09/2022;P2;3200;4;12800;14
TR700;374;26/09/2022;P7;9400;3;28200;8
TR71313;370;26/09/2022;P3;7500;2;15000;3
TR71792;149;26/09/2022;P4;12000;5;60000;13
TR72018;327;26/09/2022;P9;10000;3;30000;7
TR81533;432;26/09/2022;P7;9400;5;47000;14
TR87156;370;26/09/2022;P5;4200;3;12600;9
TR89272;82;26/09/2022;P10;15000;4;60000;2
TR9106;123;26/09/2022;P3;7500;4;30000;12
TR94108;248;26/09/2022;P5;4200;5;21000;6
TR13328;317;27/09/2022;P3;7500;4;30000;10
TR21426;232;27/09/2022;P3;7500;3;22500;1
TR29785;348;27/09/2022;P8;16000;2;32000;4
TR29985;445;27/09/2022;P6;18000;4;72000;4
TR38719;63;27/09/2022;P1;8800;6;52800;9
TR38924;9;27/09/2022;P5;4200;5;21000;14
TR51334;106;27/09/2022;P10;15000;4;60000;9
TR52155;412;27/09/2022;P5;4200;2;8400;13
TR70565;210;27/09/2022;P8;16000;3;48000;10
TR78366;196;27/09/2022;P5;4200;2;8400;11
TR79589;288;27/09/2022;P5;4200;5;21000;3
TR85542;26;27/09/2022;P10;15000;1;15000;1
TR92582;281;27/09/2022;P10;15000;5;75000;7
TR94089;129;27/09/2022;P1;8800;9;79200;14
TR11012;78;28/09/2022;P5;4200;5;21000;14
TR17567;435;28/09/2022;P9;10000;6;60000;12
TR22179;380;28/09/2022;P6;18000;1;18000;4
TR258;45;28/09/2022;P3;7500;4;30000;7
TR36127;210;28/09/2022;P1;8800;6;52800;3
TR36756;214;28/09/2022;P7;9400;3;28200;5
TR55506;348;28/09/2022;P7;9400;5;47000;14
TR6012;42;28/09/2022;P5;4200;3;12600;5
TR61352;441;28/09/2022;P5;4200;3;12600;1
TR63205;390;28/09/2022;P9;10000;4;40000;11
TR6321;231;28/09/2022;P3;7500;1;7500;10
TR84132;64;28/09/2022;P2;3200;5;16000;13
TR8692;91;28/09/2022;P8;16000;1;16000;9
TR87938;267;28/09/2022;P2;3200;3;9600;6
TR9239;334;28/09/2022;P8;16000;2;32000;10
TR98490;227;28/09/2022;P9;10000;3;30000;7
TR1019;380;29/09/2022;P3;7500;1;7500;8
TR23280;222;29/09/2022;P2;3200;7;22400;7
TR26554;234;29/09/2022;P4;12000;5;60000;14
TR34125;300;29/09/2022;P5;4200;2;8400;3
TR34507;22;29/09/2022;P1;8800;8;70400;11
TR38076;374;29/09/2022;P10;15000;2;30000;1
TR69931;357;29/09/2022;P7;9400;2;18800;11
TR74446;294;29/09/2022;P5;4200;2;8400;3
TR7977;393;29/09/2022;P2;3200;3;9600;9
TR79886;326;29/09/2022;P2;3200;3;9600;13
TR88017;192;29/09/2022;P3;7500;4;30000;2
TR91518;364;29/09/2022;P9;10000;6;60000;8
TR99679;52;29/09/2022;P3;7500;6;45000;2
TR12433;75;30/09/2022;P4;12000;3;36000;11
TR14982;106;30/09/2022;P4;12000;4;48000;2
TR22237;204;30/09/2022;P4;12000;2;24000;13
TR2480;295;30/09/2022;P9;10000;6;60000;7
TR41527;357;30/09/2022;P7;9400;5;47000;11
TR44880;440;30/09/2022;P10;15000;2;30000;7
TR59839;211;30/09/2022;P7;9400;2;18800;2
TR68002;313;30/09/2022;P10;15000;5;75000;12
TR72219;18;30/09/2022;P1;8800;6;52800;3
TR77676;314;30/09/2022;P1;8800;2;17600;8
TR78743;361;30/09/2022;P9;10000;5;50000;11
TR86571;93;30/09/2022;P7;9400;6;56400;12
TR89153;435;30/09/2022;P2;3200;6;19200;12
TR1658;112;01/10/2022;P7;9400;5;47000;7
TR16684;390;01/10/2022;P3;7500;3;22500;10
TR17971;199;01/10/2022;P4;12000;4;48000;10
TR20639;11;01/10/2022;P3;7500;2;15000;10
TR26746;116;01/10/2022;P1;8800;4;35200;12
TR34994;366;01/10/2022;P10;15000;3;45000;14
TR40987;69;01/10/2022;P1;8800;10;88000;11
TR42458;415;01/10/2022;P6;18000;3;54000;12
TR51955;380;01/10/2022;P5;4200;4;16800;1
TR54757;354;01/10/2022;P1;8800;4;35200;9
TR57626;263;01/10/2022;P9;10000;2;20000;3
TR65092;137;01/10/2022;P3;7500;5;37500;2
TR65271;391;01/10/2022;P10;15000;1;15000;2
TR72090;31;01/10/2022;P10;15000;5;75000;1
TR72149;263;01/10/2022;P5;4200;4;16800;11
TR75274;278;01/10/2022;P5;4200;5;21000;4
TR75925;393;01/10/2022;P4;12000;2;24000;6
TR80747;177;01/10/2022;P5;4200;5;21000;8
TR83318;18;01/10/2022;P10;15000;3;45000;7
TR85958;176;01/10/2022;P5;4200;3;12600;9
TR89612;414;01/10/2022;P8;16000;1;16000;12
TR90125;273;01/10/2022;P9;10000;7;70000;4
TR14928;120;02/10/2022;P8;16000;3;48000;14
TR20910;345;02/10/2022;P5;4200;4;16800;10
TR23865;67;02/10/2022;P8;16000;1;16000;10
TR334;88;02/10/2022;P7;9400;3;28200;10
TR44743;115;02/10/2022;P2;3200;5;16000;3
TR46316;51;02/10/2022;P6;18000;1;18000;9
TR52118;271;02/10/2022;P5;4200;3;12600;5
TR55682;112;02/10/2022;P2;3200;3;9600;1
TR65269;221;02/10/2022;P1;8800;9;79200;3
TR67673;304;02/10/2022;P7;9400;3;28200;5
TR79482;45;02/10/2022;P10;15000;3;45000;13
TR80631;150;02/10/2022;P4;12000;4;48000;11
TR82953;356;02/10/2022;P2;3200;6;19200;8
TR92613;383;02/10/2022;P9;10000;7;70000;5
TR95149;335;02/10/2022;P2;3200;3;9600;5
TR95157;315;02/10/2022;P10;15000;1;15000;12
TR2790;89;03/10/2022;P6;18000;4;72000;2
TR32591;341;03/10/2022;P9;10000;4;40000;11
TR33687;240;03/10/2022;P10;15000;5;75000;1
TR44456;29;03/10/2022;P2;3200;5;16000;5
TR45567;88;03/10/2022;P4;12000;4;48000;5
TR6404;177;03/10/2022;P10;15000;5;75000;12
TR69803;77;03/10/2022;P9;10000;1;10000;1
TR73501;299;03/10/2022;P4;12000;2;24000;10
TR87367;181;03/10/2022;P1;8800;6;52800;10
TR87395;167;03/10/2022;P5;4200;3;12600;12
TR98291;233;03/10/2022;P1;8800;4;35200;1
TR25143;225;04/10/2022;P6;18000;4;72000;4
TR3673;351;04/10/2022;P3;7500;2;15000;1
TR39426;292;04/10/2022;P8;16000;3;48000;7
TR43956;348;04/10/2022;P9;10000;6;60000;13
TR45029;422;04/10/2022;P3;7500;3;22500;13
TR4541;275;04/10/2022;P9;10000;7;70000;9
TR47937;121;04/10/2022;P5;4200;2;8400;14
TR49663;396;04/10/2022;P7;9400;4;37600;8
TR59640;447;04/10/2022;P10;15000;1;15000;14
TR64334;39;04/10/2022;P5;4200;4;16800;12
TR69131;92;04/10/2022;P2;3200;5;16000;7
TR77750;237;04/10/2022;P7;9400;3;28200;6
TR78736;213;04/10/2022;P4;12000;5;60000;5
TR8174;365;04/10/2022;P5;4200;4;16800;8
TR83351;227;04/10/2022;P2;3200;4;12800;10
TR91166;103;04/10/2022;P10;15000;2;30000;13
TR10199;442;05/10/2022;P4;12000;2;24000;9
TR12193;140;05/10/2022;P8;16000;1;16000;8
TR15108;206;05/10/2022;P7;9400;4;37600;9
TR24234;281;05/10/2022;P2;3200;4;12800;9
TR39714;372;05/10/2022;P4;12000;3;36000;2
TR51245;333;05/10/2022;P2;3200;3;9600;3
TR51752;363;05/10/2022;P7;9400;5;47000;3
TR52006;395;05/10/2022;P9;10000;3;30000;3
TR52098;160;05/10/2022;P1;8800;4;35200;5
TR52271;329;05/10/2022;P2;3200;6;19200;10
TR59865;45;05/10/2022;P1;8800;9;79200;10
TR6089;174;05/10/2022;P9;10000;3;30000;10
TR61864;189;05/10/2022;P5;4200;3;12600;4
TR63320;392;05/10/2022;P10;15000;3;45000;9
TR73084;272;05/10/2022;P3;7500;4;30000;1
TR82135;290;05/10/2022;P9;10000;4;40000;6
TR86578;192;05/10/2022;P3;7500;4;30000;14
TR98298;92;05/10/2022;P10;15000;2;30000;9
TR22429;7;06/10/2022;P4;12000;1;12000;7
TR24135;288;06/10/2022;P8;16000;3;48000;13
TR26800;370;06/10/2022;P8;16000;3;48000;8
TR30751;48;06/10/2022;P6;18000;4;72000;5
TR37647;23;06/10/2022;P1;8800;4;35200;11
TR47994;444;06/10/2022;P6;18000;1;18000;11
TR62253;399;06/10/2022;P2;3200;3;9600;3
TR71158;278;06/10/2022;P10;15000;1;15000;5
TR71627;437;06/10/2022;P5;4200;5;21000;6
TR94680;81;06/10/2022;P10;15000;5;75000;2
TR11417;225;07/10/2022;P7;9400;5;47000;9
TR1265;189;07/10/2022;P2;3200;6;19200;10
TR17826;439;07/10/2022;P2;3200;3;9600;13
TR21751;403;07/10/2022;P9;10000;5;50000;7
TR2502;7;07/10/2022;P6;18000;2;36000;9
TR260;325;07/10/2022;P9;10000;2;20000;12
TR32105;163;07/10/2022;P3;7500;4;30000;1
TR34370;18;07/10/2022;P4;12000;1;12000;13
TR39049;375;07/10/2022;P10;15000;2;30000;1
TR43256;358;07/10/2022;P2;3200;5;16000;3
TR5291;12;07/10/2022;P10;15000;5;75000;5
TR6940;57;07/10/2022;P5;4200;4;16800;6
TR8161;28;07/10/2022;P5;4200;3;12600;4
TR81906;101;07/10/2022;P9;10000;2;20000;12
TR86629;135;07/10/2022;P8;16000;3;48000;4
TR93319;9;07/10/2022;P5;4200;4;16800;13
TR14202;119;08/10/2022;P8;16000;2;32000;13
TR49065;235;08/10/2022;P5;4200;4;16800;7
TR55834;274;08/10/2022;P8;16000;3;48000;9
TR65245;392;08/10/2022;P8;16000;1;16000;14
TR77798;339;08/10/2022;P1;8800;8;70400;2
TR78696;262;08/10/2022;P7;9400;3;28200;10
TR78956;88;08/10/2022;P2;3200;5;16000;7
TR84476;311;08/10/2022;P10;15000;4;60000;2
TR90182;445;08/10/2022;P7;9400;3;28200;9
TR99448;139;08/10/2022;P6;18000;1;18000;14
TR15208;39;09/10/2022;P10;15000;1;15000;2
TR18364;23;09/10/2022;P3;7500;6;45000;7
TR20290;55;09/10/2022;P1;8800;8;70400;7
TR28599;356;09/10/2022;P7;9400;3;28200;1
TR43316;171;09/10/2022;P2;3200;4;12800;4
TR51042;24;09/10/2022;P3;7500;6;45000;11
TR74251;247;09/10/2022;P2;3200;3;9600;3
TR81175;247;09/10/2022;P8;16000;2;32000;3
TR85559;377;09/10/2022;P1;8800;3;26400;1
TR10179;367;10/10/2022;P10;15000;3;45000;9
TR12173;429;10/10/2022;P2;3200;4;12800;5
TR24154;294;10/10/2022;P2;3200;4;12800;6
TR35698;436;10/10/2022;P8;16000;3;48000;5
TR39362;154;10/10/2022;P2;3200;7;22400;7
TR41201;229;10/10/2022;P4;12000;5;60000;14
TR421;315;10/10/2022;P7;9400;5;47000;3
TR52164;105;10/10/2022;P3;7500;2;15000;10
TR61163;405;10/10/2022;P7;9400;2;18800;7
TR75968;6;10/10/2022;P2;3200;7;22400;7
TR94196;34;10/10/2022;P2;3200;7;22400;9
TR33812;190;11/10/2022;P10;15000;4;60000;5
TR49207;45;11/10/2022;P4;12000;2;24000;7
TR53881;230;11/10/2022;P7;9400;3;28200;3
TR54137;212;11/10/2022;P3;7500;1;7500;2
TR62463;373;11/10/2022;P4;12000;5;60000;5
TR69655;415;11/10/2022;P4;12000;1;12000;9
TR74570;415;11/10/2022;P4;12000;1;12000;6
TR87080;53;11/10/2022;P3;7500;4;30000;9
TR87386;247;11/10/2022;P1;8800;3;26400;1
TR98889;16;11/10/2022;P5;4200;3;12600;6
TR12750;417;12/10/2022;P10;15000;4;60000;3
TR14595;325;12/10/2022;P10;15000;2;30000;1
TR1669;194;12/10/2022;P8;16000;2;32000;13
TR30203;132;12/10/2022;P10;15000;4;60000;2
TR32042;283;12/10/2022;P7;9400;6;56400;10
TR34767;254;12/10/2022;P10;15000;4;60000;14
TR38063;54;12/10/2022;P7;9400;5;47000;5
TR4694;273;12/10/2022;P1;8800;6;52800;2
TR65667;162;12/10/2022;P3;7500;2;15000;6
TR65788;292;12/10/2022;P5;4200;5;21000;10
TR68474;362;12/10/2022;P2;3200;6;19200;11
TR81829;251;12/10/2022;P5;4200;5;21000;6
TR84402;270;12/10/2022;P10;15000;1;15000;6
TR87413;303;12/10/2022;P1;8800;10;88000;9
TR10741;69;13/10/2022;P7;9400;6;56400;10
TR11377;235;13/10/2022;P2;3200;6;19200;1
TR11846;46;13/10/2022;P4;12000;2;24000;1
TR15642;264;13/10/2022;P5;4200;3;12600;1
TR41140;345;13/10/2022;P6;18000;2;36000;10
TR60913;201;13/10/2022;P4;12000;4;48000;5
TR61837;428;13/10/2022;P10;15000;2;30000;14
TR6881;219;13/10/2022;P9;10000;1;10000;8
TR82394;24;13/10/2022;P5;4200;2;8400;4
TR84002;12;13/10/2022;P7;9400;2;18800;5
TR17085;73;14/10/2022;P7;9400;5;47000;9
TR36057;376;14/10/2022;P3;7500;5;37500;2
TR38268;275;14/10/2022;P2;3200;6;19200;1
TR59381;53;14/10/2022;P5;4200;3;12600;1
TR60092;182;14/10/2022;P5;4200;3;12600;6
TR66049;104;14/10/2022;P8;16000;3;48000;2
TR72489;1;14/10/2022;P8;16000;2;32000;13
TR73723;312;14/10/2022;P10;15000;5;75000;3
TR76331;266;14/10/2022;P9;10000;7;70000;7
TR78261;23;14/10/2022;P10;15000;5;75000;7
TR79608;337;14/10/2022;P3;7500;3;22500;12
TR80906;232;14/10/2022;P7;9400;3;28200;11
TR81012;436;14/10/2022;P10;15000;1;15000;5
TR9215;336;14/10/2022;P10;15000;5;75000;4
TR10144;32;15/10/2022;P1;8800;4;35200;11
TR25292;221;15/10/2022;P8;16000;1;16000;13
TR3740;107;15/10/2022;P8;16000;2;32000;13
TR39305;112;15/10/2022;P10;15000;5;75000;3
TR7220;424;15/10/2022;P3;7500;2;15000;2
TR73062;200;15/10/2022;P7;9400;3;28200;14
TR79875;433;15/10/2022;P10;15000;3;45000;13
TR90674;150;15/10/2022;P3;7500;2;15000;13
TR97982;193;15/10/2022;P2;3200;6;19200;5
TR98472;273;15/10/2022;P5;4200;5;21000;3
TR27722;218;16/10/2022;P4;12000;1;12000;13
TR60087;152;16/10/2022;P7;9400;4;37600;8
TR64308;173;16/10/2022;P10;15000;4;60000;4
TR65240;406;16/10/2022;P4;12000;2;24000;10
TR6702;416;16/10/2022;P5;4200;2;8400;2
TR72825;257;16/10/2022;P7;9400;5;47000;6
TR83792;310;16/10/2022;P3;7500;5;37500;5
TR91532;44;16/10/2022;P5;4200;3;12600;9
TR15963;134;17/10/2022;P6;18000;2;36000;14
TR20813;159;17/10/2022;P4;12000;2;24000;9
TR21587;425;17/10/2022;P4;12000;1;12000;4
TR22812;276;17/10/2022;P8;16000;2;32000;5
TR23917;218;17/10/2022;P5;4200;3;12600;8
TR35681;204;17/10/2022;P6;18000;1;18000;14
TR36725;393;17/10/2022;P4;12000;5;60000;6
TR45061;152;17/10/2022;P9;10000;2;20000;4
TR47063;160;17/10/2022;P3;7500;1;7500;5
TR57267;14;17/10/2022;P3;7500;1;7500;2
TR57603;59;17/10/2022;P8;16000;2;32000;3
TR63652;54;17/10/2022;P8;16000;1;16000;4
TR64251;234;17/10/2022;P8;16000;1;16000;14
TR65444;266;17/10/2022;P5;4200;5;21000;9
TR71449;137;17/10/2022;P5;4200;3;12600;6
TR77265;149;17/10/2022;P10;15000;1;15000;2
TR7768;210;17/10/2022;P7;9400;5;47000;13
TR78653;4;17/10/2022;P3;7500;4;30000;14
TR95518;376;17/10/2022;P2;3200;6;19200;6
TR95719;315;17/10/2022;P3;7500;5;37500;6
TR17814;136;18/10/2022;P8;16000;1;16000;10
TR29217;236;18/10/2022;P9;10000;2;20000;4
TR34339;320;18/10/2022;P2;3200;3;9600;8
TR35309;326;18/10/2022;P9;10000;3;30000;11
TR40402;220;18/10/2022;P2;3200;7;22400;14
TR47938;235;18/10/2022;P3;7500;4;30000;7
TR51656;232;18/10/2022;P5;4200;2;8400;12
TR55642;166;18/10/2022;P3;7500;6;45000;6
TR61220;344;18/10/2022;P5;4200;2;8400;13
TR63401;286;18/10/2022;P4;12000;1;12000;1
TR7264;102;18/10/2022;P3;7500;1;7500;13
TR92483;27;18/10/2022;P5;4200;4;16800;2
TR97644;254;18/10/2022;P1;8800;9;79200;3
TR99379;295;18/10/2022;P5;4200;2;8400;12
TR39584;291;19/10/2022;P2;3200;6;19200;7
TR40617;369;19/10/2022;P5;4200;3;12600;1
TR51168;132;19/10/2022;P10;15000;5;75000;4
TR66342;103;19/10/2022;P8;16000;3;48000;13
TR69326;89;19/10/2022;P9;10000;7;70000;8
TR69456;53;19/10/2022;P7;9400;3;28200;3
TR74904;348;19/10/2022;P3;7500;6;45000;13
TR93344;406;19/10/2022;P10;15000;1;15000;11
TR16141;282;20/10/2022;P1;8800;4;35200;1
TR4093;189;20/10/2022;P5;4200;3;12600;5
TR50950;154;20/10/2022;P5;4200;2;8400;4
TR58190;16;20/10/2022;P2;3200;4;12800;3
TR59111;426;20/10/2022;P10;15000;2;30000;4
TR59804;179;20/10/2022;P5;4200;3;12600;10
TR62133;19;20/10/2022;P3;7500;4;30000;4
TR64677;245;20/10/2022;P2;3200;6;19200;11
TR69752;42;20/10/2022;P4;12000;3;36000;7
TR85961;254;20/10/2022;P5;4200;3;12600;3
TR92378;387;20/10/2022;P7;9400;2;18800;5
TR95707;36;20/10/2022;P8;16000;3;48000;5
TR14658;1;21/10/2022;P9;10000;5;50000;1
TR26041;268;21/10/2022;P9;10000;5;50000;9
TR73520;38;21/10/2022;P2;3200;3;9600;4
TR81318;203;21/10/2022;P2;3200;3;9600;6
TR83379;160;21/10/2022;P5;4200;3;12600;11
TR83691;73;21/10/2022;P5;4200;4;16800;8
TR84226;48;21/10/2022;P5;4200;3;12600;4
TR8561;108;21/10/2022;P5;4200;4;16800;12
TR89699;430;21/10/2022;P5;4200;5;21000;3
TR30504;8;22/10/2022;P10;15000;4;60000;10
TR37673;211;22/10/2022;P7;9400;5;47000;14
TR58701;380;22/10/2022;P1;8800;9;79200;11
TR71889;198;22/10/2022;P3;7500;2;15000;13
TR76159;217;22/10/2022;P8;16000;3;48000;5
TR78082;115;22/10/2022;P1;8800;5;44000;4
TR78822;308;22/10/2022;P7;9400;5;47000;11
TR8182;166;22/10/2022;P10;15000;4;60000;1
TR82119;81;22/10/2022;P7;9400;4;37600;2
TR85615;370;22/10/2022;P10;15000;2;30000;10
TR86251;28;22/10/2022;P8;16000;1;16000;14
TR89571;245;22/10/2022;P5;4200;5;21000;12
TR94241;396;22/10/2022;P5;4200;2;8400;2
TR95975;442;22/10/2022;P2;3200;3;9600;9
TR99528;322;22/10/2022;P9;10000;2;20000;5
TR10611;151;23/10/2022;P4;12000;4;48000;7
TR11528;207;23/10/2022;P9;10000;7;70000;8
TR19657;349;23/10/2022;P5;4200;4;16800;1
TR20042;445;23/10/2022;P2;3200;4;12800;13
TR2234;338;23/10/2022;P9;10000;7;70000;6
TR33255;199;23/10/2022;P10;15000;3;45000;2
TR36134;275;23/10/2022;P1;8800;5;44000;10
TR46820;329;23/10/2022;P10;15000;2;30000;6
TR61008;237;23/10/2022;P4;12000;5;60000;14
TR67993;411;23/10/2022;P9;10000;2;20000;7
TR74802;196;23/10/2022;P1;8800;4;35200;8
TR76254;103;23/10/2022;P8;16000;2;32000;4
TR77004;366;23/10/2022;P4;12000;4;48000;6
TR98418;284;23/10/2022;P9;10000;6;60000;9
TR19126;186;24/10/2022;P2;3200;6;19200;7
TR44671;388;24/10/2022;P9;10000;2;20000;1
TR48675;401;24/10/2022;P2;3200;5;16000;6
TR4907;166;24/10/2022;P9;10000;6;60000;1
TR53090;107;24/10/2022;P7;9400;6;56400;9
TR68000;36;24/10/2022;P8;16000;2;32000;8
TR6900;223;24/10/2022;P10;15000;2;30000;9
TR89187;372;24/10/2022;P9;10000;2;20000;3
TR94900;57;24/10/2022;P6;18000;3;54000;10
TR98873;137;24/10/2022;P7;9400;5;47000;5
TR50938;373;25/10/2022;P10;15000;3;45000;1
TR61977;46;25/10/2022;P3;7500;4;30000;4
TR6546;354;25/10/2022;P2;3200;5;16000;6
TR7054;331;25/10/2022;P10;15000;3;45000;10
TR85256;12;25/10/2022;P3;7500;5;37500;12
TR91625;239;25/10/2022;P9;10000;4;40000;14
TR99925;280;25/10/2022;P10;15000;5;75000;12
TR24197;48;26/10/2022;P9;10000;4;40000;8
TR27277;365;26/10/2022;P10;15000;5;75000;1
TR39885;183;26/10/2022;P2;3200;6;19200;1
TR41139;90;26/10/2022;P7;9400;4;37600;2
TR4327;109;26/10/2022;P5;4200;3;12600;5
TR73573;293;26/10/2022;P5;4200;2;8400;10
TR75594;428;26/10/2022;P5;4200;5;21000;12
TR75642;356;26/10/2022;P5;4200;2;8400;14
TR81045;269;26/10/2022;P5;4200;2;8400;4
TR89915;256;26/10/2022;P5;4200;5;21000;2
TR91783;435;26/10/2022;P6;18000;1;18000;14
TR92396;120;26/10/2022;P6;18000;1;18000;2
TR15484;252;27/10/2022;P5;4200;4;16800;4
TR21236;340;27/10/2022;P6;18000;2;36000;9
TR22563;231;27/10/2022;P2;3200;5;16000;8
TR33327;210;27/10/2022;P6;18000;2;36000;2
TR49304;126;27/10/2022;P9;10000;1;10000;7
TR51394;30;27/10/2022;P3;7500;3;22500;6
TR56012;238;27/10/2022;P1;8800;5;44000;12
TR61145;75;27/10/2022;P8;16000;1;16000;13
TR74178;85;27/10/2022;P8;16000;2;32000;6
TR7687;273;27/10/2022;P5;4200;3;12600;12
TR81183;435;27/10/2022;P10;15000;1;15000;10
TR88606;56;27/10/2022;P10;15000;1;15000;8
TR899;345;27/10/2022;P8;16000;2;32000;8
TR95963;68;27/10/2022;P7;9400;4;37600;8
TR96423;133;27/10/2022;P7;9400;3;28200;7
TR10686;433;28/10/2022;P8;16000;1;16000;5
TR24433;152;28/10/2022;P9;10000;6;60000;6
TR26928;340;28/10/2022;P7;9400;2;18800;6
TR31424;280;28/10/2022;P4;12000;1;12000;8
TR44238;63;28/10/2022;P2;3200;6;19200;1
TR48522;413;28/10/2022;P10;15000;2;30000;1
TR50999;375;28/10/2022;P2;3200;7;22400;14
TR55940;70;28/10/2022;P4;12000;3;36000;4
TR71886;68;28/10/2022;P9;10000;5;50000;13
TR77106;333;28/10/2022;P4;12000;3;36000;9
TR85122;1;28/10/2022;P7;9400;3;28200;5
TR87453;157;28/10/2022;P10;15000;5;75000;11
TR89690;372;28/10/2022;P7;9400;6;56400;3
TR97233;24;28/10/2022;P2;3200;3;9600;3
TR9777;439;28/10/2022;P9;10000;2;20000;6
TR98086;27;28/10/2022;P8;16000;3;48000;4
TR18456;8;29/10/2022;P5;4200;4;16800;8
TR2373;392;29/10/2022;P5;4200;5;21000;4
TR33538;186;29/10/2022;P4;12000;3;36000;12
TR35442;276;29/10/2022;P10;15000;5;75000;13
TR41951;408;29/10/2022;P5;4200;3;12600;3
TR47208;179;29/10/2022;P10;15000;4;60000;2
TR47328;415;29/10/2022;P9;10000;7;70000;9
TR56654;378;29/10/2022;P7;9400;6;56400;3
TR58617;246;29/10/2022;P4;12000;3;36000;14
TR65888;318;29/10/2022;P5;4200;4;16800;2
TR80548;443;29/10/2022;P9;10000;4;40000;6
TR98952;376;29/10/2022;P2;3200;4;12800;9
TR13074;436;30/10/2022;P4;12000;1;12000;5
TR21978;336;30/10/2022;P10;15000;4;60000;7
TR28578;427;30/10/2022;P9;10000;3;30000;7
TR33603;44;30/10/2022;P5;4200;5;21000;10
TR36983;343;30/10/2022;P4;12000;4;48000;5
TR39821;37;30/10/2022;P7;9400;3;28200;2
TR41547;257;30/10/2022;P10;15000;1;15000;2
TR43705;13;30/10/2022;P6;18000;3;54000;13
TR45325;31;30/10/2022;P7;9400;2;18800;2
TR59214;283;30/10/2022;P5;4200;4;16800;2
TR70821;226;30/10/2022;P1;8800;8;70400;7
TR81388;443;30/10/2022;P5;4200;4;16800;10
TR84598;137;30/10/2022;P9;10000;5;50000;14
TR95724;329;30/10/2022;P5;4200;5;21000;3
TR16977;169;31/10/2022;P4;12000;1;12000;13
TR18889;365;31/10/2022;P2;3200;6;19200;8
TR24957;215;31/10/2022;P2;3200;5;16000;11
TR57196;64;31/10/2022;P7;9400;6;56400;12
TR71744;418;31/10/2022;P2;3200;3;9600;11
TR73229;409;31/10/2022;P4;12000;2;24000;14
TR76574;346;31/10/2022;P10;15000;5;75000;13
TR76633;277;31/10/2022;P10;15000;5;75000;3
TR76665;433;31/10/2022;P4;12000;2;24000;6
TR80237;257;31/10/2022;P8;16000;3;48000;5
TR82097;227;31/10/2022;P5;4200;5;21000;8
TR8482;438;31/10/2022;P10;15000;2;30000;4
TR88444;20;31/10/2022;P8;16000;3;48000;4
TR89104;116;31/10/2022;P7;9400;4;37600;3
TR9066;436;31/10/2022;P2;3200;3;9600;8
TR92831;238;31/10/2022;P2;3200;5;16000;4
TR95003;347;31/10/2022;P3;7500;5;37500;3
TR99445;38;31/10/2022;P9;10000;4;40000;3
TR15497;87;01/11/2022;P8;16000;2;32000;5
TR20178;97;01/11/2022;P2;3200;5;16000;12
TR20754;44;01/11/2022;P5;4200;2;8400;10
TR22206;22;01/11/2022;P6;18000;1;18000;9
TR24608;119;01/11/2022;P4;12000;3;36000;6
TR26267;327;01/11/2022;P4;12000;5;60000;5
TR27979;297;01/11/2022;P8;16000;1;16000;2
TR29181;282;01/11/2022;P4;12000;4;48000;13
TR31161;251;01/11/2022;P6;18000;1;18000;1
TR37219;411;01/11/2022;P5;4200;2;8400;11
TR41839;158;01/11/2022;P10;15000;1;15000;10
TR42438;198;01/11/2022;P2;3200;3;9600;1
TR43850;135;01/11/2022;P7;9400;3;28200;9
TR43929;364;01/11/2022;P10;15000;4;60000;2
TR43950;122;01/11/2022;P10;15000;3;45000;9
TR45769;414;01/11/2022;P10;15000;2;30000;7
TR50914;404;01/11/2022;P4;12000;4;48000;12
TR54394;128;01/11/2022;P4;12000;5;60000;9
TR67616;18;01/11/2022;P5;4200;2;8400;10
TR707;32;01/11/2022;P10;15000;2;30000;8
TR75000;63;01/11/2022;P7;9400;4;37600;11
TR76708;347;01/11/2022;P5;4200;3;12600;1
TR93762;45;01/11/2022;P5;4200;4;16800;7
TR17199;256;02/11/2022;P7;9400;6;56400;7
TR19112;301;02/11/2022;P6;18000;3;54000;4
TR23155;210;02/11/2022;P1;8800;8;70400;3
TR30310;401;02/11/2022;P8;16000;2;32000;9
TR34387;98;02/11/2022;P9;10000;2;20000;7
TR382;175;02/11/2022;P9;10000;1;10000;13
TR42300;160;02/11/2022;P8;16000;1;16000;11
TR55365;271;02/11/2022;P2;3200;6;19200;3
TR5820;380;02/11/2022;P5;4200;2;8400;10
TR60267;391;02/11/2022;P5;4200;2;8400;7
TR60495;298;02/11/2022;P5;4200;3;12600;12
TR84245;229;02/11/2022;P5;4200;4;16800;5
TR10026;164;03/11/2022;P6;18000;1;18000;11
TR14047;362;03/11/2022;P8;16000;3;48000;5
TR15302;134;03/11/2022;P4;12000;3;36000;11
TR24456;384;03/11/2022;P8;16000;3;48000;8
TR29960;98;03/11/2022;P3;7500;5;37500;5
TR3425;151;03/11/2022;P9;10000;3;30000;8
TR46680;120;03/11/2022;P3;7500;4;30000;2
